"","name_textgrid_file","label","start_time","end_time","duration","previousLabel","followingLabel","mean_F0(Hz)","min_F0(Hz)","max_F0(Hz)","std_dev_F0(Hz)","mean_F1(Hz)","min_F1(Hz)","max_F1(Hz)","std_dev_F1(Hz)","mean_F2(Hz)","min_F2(Hz)","max_F2(Hz)","std_dev_F2(Hz)","mean_HNR(dB)","min_HNR(dB)","max_HNR(dB)","std_dev_HNR(dB)","syll","previous_syll","next_syll","word","previous_word","next_word","pos_dismo","previous_pos_dismo","next_pos-dismo","speaker","previous_speaker","next_speaker","genre","formality","nb_of_speakers","situation_type","interaction","preparation","media","professionalism","naturality","year_of_recording","speaker_gender","speaker_nationality","pos_dismo_large"
"511","single_2.TextGrid","a",0.295,0.3613,0.0663,"o~","l","173.92201518978985","169.75264452571201","180.34702706711104","3.229013829703799",693.601174983707,"559.7036471444694",728.870311870505,40.0736958996425,1615.55452888956,1294.01480091689,1838.5486918597,189.86915429204,"18.56151955193979",16.3502143113413,20.6125963086517,"1.5325452704982785","a","bo~","lOR","alors","bon","moi","ADV","ADV","PRO:per:ton","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","Adv"
"512","single_2.TextGrid","k",7.3528,7.4361,0.0832999999999995,"i","w","--undefined--","--undefined--","--undefined--","--undefined--",1458.18914987571,"234.93095320051503",2120.19509248217,614.322871347939,1885.21650564716,1259.25273801873,2523.45787003246,471.844152122692,"3.7085320111284044",-225.155283070254,33.5005049258425,"4.517422340843614","kwa","vi","se","quoi","vie","c'","ITJ","NOM:com","PRO:dem","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","Ij"
"513","single_2.TextGrid","a",7.4888,7.5188,0.0299999999999994,"w","s","--undefined--","--undefined--","--undefined--","--undefined--",491.642368934783,"458.80362498552506",520.973886518509,26.3752785225203,1716.41699797483,1537.59445986853,1820.69744065253,89.1440239108682,"-3.235367952662508",-5.52345755072665,-0.527643880965108,"2.459997610730286","kwa","vi","se","quoi","vie","c'","ITJ","NOM:com","PRO:dem","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","Ij"
"514","single_2.TextGrid","k",17.2394,17.2674,0.0279999999999987,"R","S","134.5543775495169","131.2523002865661","137.6030188862853","2.5634012161526254",1147.21517976744,"746.8485960737146",1535.18212776598,288.046411062999,1941.95059427155,1856.36194308139,1988.72305368413,47.4314896603136,"3.4517524981998426",-0.159314141678233,6.44302825527024,"3.118361652596768","diRk","sta","sHi","que","dire","je","PRO:rel","VER:inf","PRO:per:sjt","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","SC"
"515","single_2.TextGrid","a",45.0355,45.1274,0.0919000000000025,"l","Z","179.46534212292593","170.17316483545136","185.17108789121116","5.329828585380074",559.705637425664,"470.0190129274773",646.977633191454,53.7932031560506,1819.67532861591,497.849404936924,2086.25861995196,448.976879764838,"16.6323592202985",11.0792444837396,19.8089135026126,"2.4230706756940665","la","e","Ze","là","et","j'","ADV","CON:coo","PRO:per:sjt","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","Adv"
"516","single_2.TextGrid","k",64.4196,64.5353,0.115700000000004,"E","w","140.37836432595589","140.20754075452953","140.61022732362886","0.15261893315041816",1084.72069901603,"8.958043509222392",2235.83047786996,576.914322275798,1741.99892452948,1194.78261116192,2589.89445986654,464.583684963718,"3.4365925676929225",-226.275994944309,10.2079595544733,"5.895278503918254","kwa","pRE","_","quoi","près","_","ITJ","PRP","_","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","Ij"
"517","single_2.TextGrid","a",64.6083,64.6925,0.0841999999999956,"w","*","128.2659361946101","124.32786035888475","133.35191349956003","2.8119505108005063",703.09419921673,"--undefined--",1652.47660599364,400.560502052856,1591.84464162151,1310.04913949558,2895.860855734,389.568921785073,"3.9087853913361617",-200.004181265889,39.6048067135836,"7.198236972617165","kwa","pRE","_","quoi","près","_","ITJ","PRP","_","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","Ij"
"518","single_2.TextGrid","a",71.8631,71.9398,0.0767000000000024,"l","Z","175.72077222458267","166.19313503064396","187.12394812781895","7.496632034433678",543.572215385386,"418.6930574608877",616.030393629524,48.8522366910035,1767.41724648718,815.361416779469,1938.04551281913,378.238890378534,"14.697113799839155",7.81355731109422,18.9221907535912,"3.031980466576919","la","za~","Zm@d","là","exemple","je","ADV","NOM:com","PRO:per:sjt","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","Adv"
"519","single_2.TextGrid","a",88.901,88.946,0.0450000000000017,"*","l","146.22216719571526","142.9438269098628","151.30962370532734","3.0760803321066894",511.567171397987,"336.885259028598",777.23655694614,200.878912091909,1871.0220414997,1768.84603559075,1969.83373989166,75.3603904557897,"8.591926657323702",-200,9.90984657647953,"1.8638202237918289","a","_","lO","alors","_","évidemment","ADV","_","ADV","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","Adv"
"520","single_2.TextGrid","k",97.8248,97.8943,0.069500000000005,"s","w","--undefined--","--undefined--","--undefined--","--undefined--",1031.68248689536,"652.637989140464",1467.48420120407,272.431532725206,1580.58213319432,1133.58220743725,2634.08952914989,519.271523701391,"1.3003448230652568",-225.142087315817,26.5245207110034,"0.23143081198390253","kwa","la~s","_","quoi","silence","_","ITJ","NOM:com","_","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","Ij"
"521","single_2.TextGrid","a",97.9448,97.9965,0.0516999999999967,"w","*","125.83488105685642","104.9725298622979","138.79909001973172","12.775577146054314",882.624332650784,"503.1068884158144",1295.12703464331,255.394510607102,1571.65270877359,1435.17982412551,1711.13458240925,72.7771282650409,"2.110741811725118",0.30346308708783,4.50806323569951,"1.4956085803926304","kwa","la~s","_","quoi","silence","_","ITJ","NOM:com","_","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","Ij"
"522","single_2.TextGrid","a",107.7787,107.8219,0.0431999999999988,"p","s","167.73744086503243","160.38924693384735","170.30671557537616","2.3569863741754897",391.805452396497,"202.70721725672183",495.439808787993,84.9046188519782,1884.28425129075,1840.24175259164,1955.39750158458,33.7224125558225,"14.164100681514386",8.41809007577903,17.7699426874181,"4.073835955741342","pas","_","k@","parce","_","que","CON:sub","_","PRO:dem","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","SC"
"523","single_2.TextGrid","k",107.9187,107.9487,0.0300000000000011,"s","@","--undefined--","--undefined--","--undefined--","--undefined--",871.151740089489,"340.6952797469665",1829.78704245979,587.55219342688,1967.72525870039,1880.79010029527,2024.42370642266,41.0331706896504,"--undefined--",-224.724122260302,-200,"-0","k@","pas","se","que","parce","c'","CON:sub","_","PRO:dem","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","SC"
"524","single_2.TextGrid","k",108.1387,108.198,0.0592999999999932,"e","a~","--undefined--","--undefined--","--undefined--","--undefined--",778.412310505945,"3.223273672858184",1406.67993091918,471.600247225195,1910.60771566845,1718.16712188189,2128.48808353647,148.662176485139,"2.5228472899111214",-225.942626848421,2.86539414856292,"0.06343285733809174","ka~","se","mEm","quand","est","même","CON:sub","VER:pres","ADV","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","SC"
"525","single_2.TextGrid","k",110.445,110.5271,0.0821000000000112,"e","a~","144.47018541986978","135.40135827232842","154.08019859395193","7.823142516355356",1211.50168613631,"55.11313398234196",2246.65452742432,645.435711563872,1997.38771523148,1676.52150385158,2750.42038345581,288.851849921285,"7.983326366096076",-226.693229855327,38.7870695832124,"3.853211955528667","ka~","se","mEm","quand","est","même","CON:sub","VER:pres","ADV","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","SC"
"526","single_2.TextGrid","k",111.0313,111.133,0.101699999999994,"a","w","151.34185719919535","149.44042574617654","158.03777964105862","2.610504522316938",1140.46417407094,"122.01971476943835",1694.58368844028,456.409627571679,1804.98858379382,1258.81807664041,2703.15963192449,530.37789561814,"5.468467190812131",-226.645843848977,35.0355416858489,"5.576980381821928","kwa","sa","_","quoi","ça","_","ITJ","PRO:dem","_","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","Ij"
"527","single_2.TextGrid","a",111.1882,111.2408,0.0525999999999982,"w","_","--undefined--","--undefined--","--undefined--","--undefined--",730.168887580975,"59.976185824467706",1194.47858229373,285.423807461714,1386.78985000805,1262.36966206779,1514.23434417897,69.15257713707,"0.604571082681375",-5.75164068319617,5.64156556325092,"4.401495197542308","kwa","sa","_","quoi","ça","_","ITJ","PRO:dem","_","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","Ij"
"528","single_2.TextGrid","k",128.8972,128.9831,0.0859000000000094,"o~","o~","153.13360763152969","139.03996237935092","171.44487018234216","9.945755669140063",725.212371715692,"37.95010015393444",1122.92350314716,363.910231225789,1512.1994065386,699.994225943273,2493.35501703511,539.842295272702,"8.163215520706933",-200.005003695635,35.960270566874,"4.9608665596042245","ko~","do~","le","donc","_","on","CON:coo","_","PRO:per:sjt","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","Adv"
"529","single_2.TextGrid","k",131.6595,131.7694,0.109899999999982,"a","w","179.4324119545091","151.77180373556916","203.76505142444861","18.33339377694402",728.382950783219,"--undefined--",1980.47831943265,473.210588860624,1601.88390700754,1152.11762633688,2814.71784305321,404.515046024312,"5.606457358127687",-226.333701283146,32.8883837438382,"5.0917328627671505","kwa","sa","_","quoi","ça","_","ITJ","PRO:dem","_","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","Ij"
"530","single_2.TextGrid","a",131.8295,131.9071,0.0776000000000181,"w","_","146.78313560968516","143.39679585336077","160.22458706995732","3.843437747741656",667.204312610751,"112.78099130278618",1560.12321279316,274.498842175587,1476.17723360969,1153.03326208642,2308.9785458551,228.479943643769,"18.849406281123663",10.0350560355607,23.1820876697644,"4.362202245541134","kwa","sa","_","quoi","ça","_","ITJ","PRO:dem","_","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","Ij"
"531","single_2.TextGrid","a",139.5993,139.6887,0.0894000000000119,"*","l","199.14774213037535","168.01688107672356","272.7209350739063","32.03472175700788",577.052645823861,"182.3993996859952",808.394191163307,206.031804462383,1779.36826288845,1063.82826144366,2105.54904175491,362.081547505941,"10.698453381430177",-200,18.696369937787,"4.899663452224676","a","_","lO","alors","_","euh","ADV","_","ITJ","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","Adv"
"532","single_2.TextGrid","k",143.571,143.6783,0.107300000000009,"e","a~","143.9734361832364","142.03281392259797","147.67454241256843","2.008095181578524",905.600326679221,"169.06387168463093",2188.07106165474,545.841385390059,1973.70191689612,1725.80607886824,2774.2867437291,244.553226168598,"3.9795287561732793",-226.702329485957,39.8636069988695,"6.772092803422217","ka~","se","mEm","quand","c'est","même","CON:sub","VER:pres","ADV","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","SC"
"533","single_2.TextGrid","a",148.1709,148.2209,0.0500000000000114,"p","s","172.8425061180831","162.00869888370795","185.23539151645366","7.2218577913427815",475.334653868848,"317.6434436888618",543.201737891181,58.662225685129,1439.26003848162,571.26441912082,2027.29460259267,590.618988643259,"13.73861406654035",6.11440849890214,18.8478395262792,"5.249057360495125","pas","ne","k@","parce","années","que","CON:sub","NOM:com","_","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","SC"
"534","single_2.TextGrid","k",148.3527,148.4229,0.0701999999999998,"s","@","169.1653278789742","169.15244202238244","169.16649448879954","--undefined--",1151.14780044047,"306.31960159943924",1839.38352918202,485.422674743877,2039.87137580793,1417.52815695478,2374.56940765455,282.376904955406,"--undefined--",-200,-200,"-0","k@","pas","_","que","parce","_","CON:sub","NOM:com","_","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","SC"
"535","single_2.TextGrid","a",159.8118,159.9112,0.0994000000000028,"d","j","149.88129827534283","136.44925255246525","172.7674874381415","10.428333487686743",433.575081098599,"352.33885694674836",509.729758272461,59.0867316788971,2137.52135555025,1904.04645191627,2447.53495569872,163.111943388193,"17.45509031255229",11.8961719690299,20.8764534256969,"2.9672379895224226","da","sj2","j9R","ailleurs","d'","moi","ADV","PRP","PRO:per:ton","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","Adv"
"536","single_2.TextGrid","k",191.6211,191.72,0.0988999999999862,"a","w","176.79852511686167","165.78461471463214","193.93078249989517","10.108075313358334",790.554720144887,"57.85807796156219",1846.25528446537,508.404263473601,1643.06267238462,1181.12444319059,2895.03522930306,476.879463730459,"9.041746608131163",-226.68202786744,31.4140280160312,"5.842595374462057","kwa","pa","ZtRuv","quoi","pas","je","ITJ","ADV:neg","PRO:per:sjt","L1","--undefined--","--undefined--","radio_performance","formal",1,"monologue","non_interactive","semi_prepared","media","professional","natural","2005","F","FR","Ij"
